url,image_url,name,price
https://www.glassesshop.com/eyeglasses/fp1695,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Lexingto,$19.95
https://www.glassesshop.com/eyeglasses/fp2072,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Irvine,$24.95
https://www.glassesshop.com/eyeglasses/fp1764,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Arlene,$24.95
https://www.glassesshop.com/eyeglasses/fm1245,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Burke,$24.95
https://www.glassesshop.com/eyeglasses/fp2023,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Joni,$29.95
https://www.glassesshop.com/eyeglasses/fp1989,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Labrador,$12.95
https://www.glassesshop.com/eyeglasses/sm0787,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Darcy,$19.95
https://www.glassesshop.com/eyeglasses/fz1090,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Mandy,$29.95
https://www.glassesshop.com/eyeglasses/fp1768,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Belle,$19.95
https://www.glassesshop.com/eyeglasses/fp1949,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Eleanor,$12.95
https://www.glassesshop.com/eyeglasses/fp1505,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Joyce,$12.95
https://www.glassesshop.com/eyeglasses/fp1409,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Kelowna,$19.95
https://www.glassesshop.com/eyeglasses/fz1089,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Mandy,$29.95
https://www.glassesshop.com/eyeglasses/fm1388,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Celia,$19.95
https://www.glassesshop.com/eyeglasses/fp1110,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Hyannis,$29.95
https://www.glassesshop.com/eyeglasses/fp1564,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Thomasville,$24.95
https://www.glassesshop.com/eyeglasses/fp1658,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Rainbow,$12.95
https://www.glassesshop.com/eyeglasses/fp1646,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Angel,$19.95
https://www.glassesshop.com/eyeglasses/fz1094,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Buckeye,$29.95
https://www.glassesshop.com/eyeglasses/rm0247,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Terre,$32.95
https://www.glassesshop.com/eyeglasses/fp1232,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Trenton,$19.95
https://www.glassesshop.com/eyeglasses/fm1384,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Riverside,$19.95
https://www.glassesshop.com/eyeglasses/fp1843,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Butler,$19.95
https://www.glassesshop.com/eyeglasses/fz1158,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Enoch,$29.95
https://www.glassesshop.com/eyeglasses/fp1644,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Isaiah,$19.95
,,,
https://www.glassesshop.com/eyeglasses/fp1401,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Holt,$19.95
https://www.glassesshop.com/eyeglasses/fp1973,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Flushing,$12.95
https://www.glassesshop.com/eyeglasses/fm1017,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Brunswick,$29.95
https://www.glassesshop.com/eyeglasses/fz1392,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Endicott,$29.95
https://www.glassesshop.com/eyeglasses/fp1922,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Bray,$12.95
https://www.glassesshop.com/eyeglasses/fp1762,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Arlene,$24.95
https://www.glassesshop.com/eyeglasses/fp1704,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Heather,$29.95
https://www.glassesshop.com/eyeglasses/fm1432,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Virgo,$29.95
https://www.glassesshop.com/eyeglasses/fz1311,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Whittier,$29.95
https://www.glassesshop.com/eyeglasses/fp1830,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Averies,$19.95
https://www.glassesshop.com/eyeglasses/fm1417,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Alturas,$29.95
https://www.glassesshop.com/eyeglasses/fp1411,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Kelowna,$19.95
https://www.glassesshop.com/eyeglasses/fp2025,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Joni,$29.95
https://www.glassesshop.com/eyeglasses/fm1383,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Rochester,$29.95
https://www.glassesshop.com/eyeglasses/fm1349,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Hawthorn,$29.95
https://www.glassesshop.com/eyeglasses/fp1565,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Thomasville,$24.95
https://www.glassesshop.com/eyeglasses/sup0788,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Duluth,$29.95
https://www.glassesshop.com/eyeglasses/fz1015,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Iowa,$29.95
https://www.glassesshop.com/eyeglasses/sup0652,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Mika,$29.95
https://www.glassesshop.com/eyeglasses/fz1247,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Beulah,$29.95
https://www.glassesshop.com/eyeglasses/fp0917,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",BowlingGreen,$29.95
https://www.glassesshop.com/eyeglasses/sup0759,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Christian,$29.95
https://www.glassesshop.com/eyeglasses/fp2026,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Plains,$24.95
https://www.glassesshop.com/eyeglasses/fp1805,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Watertown,$19.95
https://www.glassesshop.com/eyeglasses/fp1456,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Zoe,$19.95
https://www.glassesshop.com/eyeglasses/fp1859,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Persol,$19.95
https://www.glassesshop.com/eyeglasses/ft0242,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Robben,$39.95
https://www.glassesshop.com/eyeglasses/ft0364,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Glenview,$49.95
https://www.glassesshop.com/eyeglasses/fz1084,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Nicole,$19.95
https://www.glassesshop.com/eyeglasses/fp1829,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Averies,$19.95
https://www.glassesshop.com/eyeglasses/fp1566,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Cooksville,$24.95
https://www.glassesshop.com/eyeglasses/fp0611,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Sudbury,$29.95
https://www.glassesshop.com/eyeglasses/fp1975,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Brentwood,$24.95
https://www.glassesshop.com/eyeglasses/fz0983,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Miami,$29.95
https://www.glassesshop.com/eyeglasses/sup0747,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Bernardino,$34.95
https://www.glassesshop.com/eyeglasses/fp1942,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Abra,$19.95
https://www.glassesshop.com/eyeglasses/fp1239,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Hayden,$24.95
https://www.glassesshop.com/eyeglasses/fp1918,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Bloor,$12.95
https://www.glassesshop.com/eyeglasses/sup0633,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Spender,$19.95
https://www.glassesshop.com/eyeglasses/sup0624,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Wilker,$29.95
https://www.glassesshop.com/eyeglasses/fm1308,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Uriah,$9.95
https://www.glassesshop.com/eyeglasses/ft0360,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Mobile,$39.95
https://www.glassesshop.com/eyeglasses/ft0319,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Carmelita,$54.95
https://www.glassesshop.com/eyeglasses/sup0658,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Kerlins,$29.95
https://www.glassesshop.com/eyeglasses/ft0325,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Dubois,$49.95
https://www.glassesshop.com/eyeglasses/ft0265,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Hearst,$64.95
https://www.glassesshop.com/eyeglasses/sup0755,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Rosemary,$29.95
https://www.glassesshop.com/eyeglasses/ft0355,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Warren,$44.95
https://www.glassesshop.com/eyeglasses/sup0827,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Mile,$29.95
https://www.glassesshop.com/eyeglasses/ft0306,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Arda,$39.95
https://www.glassesshop.com/eyeglasses/fp1697,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Novia,$19.95
https://www.glassesshop.com/eyeglasses/ft0312,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Bronwyn,$39.95
https://www.glassesshop.com/eyeglasses/sm0878,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Broderick,$29.95
https://www.glassesshop.com/eyeglasses/fp1168,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Coolidge,$9.95
https://www.glassesshop.com/eyeglasses/sup0784,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Annapolis,$29.95
https://www.glassesshop.com/eyeglasses/ft0369,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Gemini,$59.95
https://www.glassesshop.com/eyeglasses/fz1407,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Ventura,$44.95
https://www.glassesshop.com/eyeglasses/fz1371,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Maltz,$19.95
https://www.glassesshop.com/eyeglasses/fz1098,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Laura,$9.95
,,,
https://www.glassesshop.com/eyeglasses/fm1086,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",James,$44.95
https://www.glassesshop.com/eyeglasses/sup0782,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Yvette,$29.95
https://www.glassesshop.com/eyeglasses/sup0749,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Bernardino,$34.95
https://www.glassesshop.com/eyeglasses/sup0746,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Fernando,$34.95
https://www.glassesshop.com/eyeglasses/sup0724,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Monterey,$49.95
https://www.glassesshop.com/eyeglasses/ft0278,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Hughes,$44.95
https://www.glassesshop.com/eyeglasses/sup0717,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Chandler,$34.95
https://www.glassesshop.com/eyeglasses/sup0632,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Spender,$19.95
https://www.glassesshop.com/eyeglasses/sup0702,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Ophelia,$29.95
https://www.glassesshop.com/eyeglasses/sup0656,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Morgan,$29.95
https://www.glassesshop.com/eyeglasses/sup0780,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Yvette,$29.95
https://www.glassesshop.com/eyeglasses/fz1461,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Prairie,$34.95
https://www.glassesshop.com/eyeglasses/fz1368,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Leigh,$29.95
https://www.glassesshop.com/eyeglasses/fz1386,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Laurie,$29.95
https://www.glassesshop.com/eyeglasses/fz1299,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",Hume,$29.95
